amount,merchant_risk,location_change,multiple_transactions,behavior_score,device_change,ip_change,duplicate_transaction,night_transaction,fraud
9352.31,0,0,0,16,0,0,0,0,0
51166.73,0,0,0,17,0,0,0,0,0
7118.25,0,0,0,11,1,0,1,0,0
90751.67,0,0,0,22,0,0,1,0,0
33891.52,40,0,0,26,0,0,0,0,1
14238.58,0,0,0,20,0,0,0,0,0
12040.29,0,0,1,3,0,0,0,0,0
8132.75,0,0,0,3,0,1,1,0,0
3564.53,0,1,0,22,0,0,1,0,0
52479.57,0,0,0,12,0,0,0,0,0
38043.37,0,0,1,13,0,0,0,1,1
35663.92,0,0,1,33,0,0,0,0,0
41927.07,0,1,1,31,0,0,0,0,1
87541.23,20,0,1,18,0,0,1,1,1
62739.27,40,0,0,32,0,0,0,0,1
51338.94,40,0,0,20,0,0,0,1,1
87439.68,0,0,0,23,1,1,0,0,1
86007.26,20,0,0,32,1,0,0,0,1
91008.38,20,0,1,33,1,0,1,0,1
72778.87,0,0,0,7,0,0,0,0,0
20293.51,0,1,0,33,0,0,0,0,1
63381.12,0,0,0,39,0,0,0,1,1
19028.73,40,0,0,40,0,0,0,0,1
2643.53,0,0,0,16,0,0,1,0,0
77476.95,0,0,0,29,1,1,0,1,1
37133.97,0,0,0,33,0,0,0,0,1
57468.2,0,1,0,26,0,1,1,0,1
15474.03,0,0,1,11,0,0,1,1,1
55673.57,0,0,0,16,0,0,0,1,0
85221.92,0,1,0,28,0,1,0,0,1
45600.54,20,0,0,20,0,0,0,0,0
22918.87,20,0,1,8,0,1,0,0,0
16797.71,0,0,0,21,0,1,0,0,0
67042.6,0,0,0,19,1,0,0,0,0
15603.03,0,0,0,13,0,0,0,0,0
12543.42,0,1,0,28,0,0,0,0,0
95123.2,20,0,0,36,0,0,0,0,1
2585.85,40,0,1,17,0,0,0,0,1
99533.84,40,1,0,31,0,1,0,0,1
7529.81,0,0,0,27,1,0,0,1,1
32763.11,0,0,0,38,0,0,1,0,0
30274.01,20,1,0,9,1,0,0,0,1
60346.73,20,0,0,24,1,0,1,0,1
77436.5,0,0,0,37,1,0,0,1,1
24690.86,20,0,0,5,0,0,0,0,0
80014.86,20,0,0,23,0,1,1,1,1
32477.24,20,0,0,24,0,0,0,0,0
7659.14,0,0,1,28,0,0,0,0,0
90404.49,0,0,0,9,1,0,0,0,1
57653.43,0,1,0,6,1,1,0,0,1
89884.36,20,1,1,19,0,0,0,0,1
69215.53,20,0,0,34,0,1,0,1,1
48037.99,20,0,0,35,0,1,0,1,1
21534.4,0,1,0,21,0,0,0,0,0
82210.67,40,0,0,13,0,0,1,0,1
7921.79,0,0,0,9,0,0,0,0,0
84348.09,0,1,1,7,0,0,0,0,1
52623.81,0,0,0,18,0,0,0,0,0
71738.45,20,0,0,18,0,0,0,0,0
46258.52,20,1,0,10,1,0,0,0,0
29278.95,20,0,0,6,0,0,0,0,0
7738.86,40,0,0,20,0,0,0,0,1
21986.6,0,0,1,21,0,0,0,1,0
48824.66,20,0,1,38,0,1,0,0,1
21191.49,0,0,1,34,1,0,0,0,1
45765.62,40,0,0,20,0,0,0,1,1
13958.62,40,0,0,28,0,0,0,0,0
88268.47,0,0,0,17,0,0,0,1,0
24667.92,0,0,0,31,0,0,0,0,0
81959.08,40,1,0,1,0,0,0,0,1
31587.44,20,1,1,29,0,0,1,0,1
81569.09,0,0,0,38,0,0,0,0,0
95253.12,0,0,1,4,0,1,0,0,1
70535.92,0,0,0,6,0,0,0,1,0
54049.85,0,0,0,2,0,0,0,0,0
95032.26,0,0,1,14,0,0,0,0,0
26680.49,0,0,0,3,1,0,0,1,0
3743.24,20,0,1,15,0,0,0,0,0
52299.23,0,0,0,32,1,0,0,0,1
95123.77,0,1,1,25,0,1,0,0,1
1966.81,20,0,0,10,0,0,0,1,0
47191.68,0,1,0,35,0,0,0,0,1
83653.68,20,0,0,3,0,0,0,1,0
27224.24,0,0,0,27,0,0,0,0,0
43699.78,0,0,0,23,0,0,0,1,0
499.84,0,0,1,36,1,0,0,0,1
46859.04,0,0,0,22,0,0,0,0,0
89601.79,20,0,0,13,0,1,0,0,1
59134.5,0,0,1,34,0,0,0,1,1
79799.35,0,1,0,31,0,0,1,0,1
91466.79,0,0,0,36,0,0,1,0,1
7343.88,0,0,1,13,0,0,0,1,0
66791.25,0,0,0,26,0,0,0,0,0
2773.67,0,0,0,20,1,0,0,0,0
52095.44,20,1,0,11,0,0,0,0,1
440.25,20,0,0,17,0,0,1,1,0
30648.91,0,0,0,18,0,0,0,0,0
71526.55,0,0,0,35,0,1,0,0,1
42304.22,0,0,0,17,0,0,0,0,0
71819.89,0,0,1,22,1,0,0,0,1
27885.04,0,0,0,14,0,0,0,1,0
73431.81,0,0,0,12,0,0,0,0,0
32837.68,20,0,0,7,0,1,0,0,0
53536.33,0,0,0,35,0,0,0,0,1
38043.18,20,0,0,26,0,1,0,0,0
43402.92,0,0,1,39,0,0,0,0,0
42162.33,0,0,0,21,0,1,0,0,0
13738.31,0,1,1,6,0,0,1,0,1
29954.73,0,1,0,6,1,0,0,0,0
2949.19,0,0,1,13,0,0,0,0,1
67069.87,20,0,1,37,0,0,0,0,1
48127.84,0,1,0,16,0,0,0,0,0
30968.76,20,0,0,11,0,0,0,0,0
30808.69,0,1,0,33,0,0,1,0,1
8483.35,20,0,0,19,0,0,0,0,0
65029.37,0,0,1,35,0,1,1,0,1
56001.1,0,0,0,4,0,0,0,0,0
81109.59,0,1,0,0,0,0,0,0,0
34007.77,20,0,0,33,0,0,0,0,1
89913.72,20,1,1,15,0,0,0,1,1
56176.77,0,0,0,16,0,0,0,1,0
31839.64,0,0,0,14,1,0,0,1,0
22151.25,0,0,0,18,0,0,0,0,0
67400.17,0,0,1,15,0,0,0,0,0
23602.56,20,0,0,3,0,0,0,0,0
34554.71,40,0,1,33,1,1,0,0,1
28860.55,20,0,0,35,0,1,0,0,1
39816.87,20,0,0,4,0,0,0,0,0
79453.28,0,0,0,33,1,1,1,0,1
8928.77,0,0,1,40,0,0,0,1,1
58009.01,0,0,0,35,0,0,0,0,0
20038.03,0,0,0,0,0,0,0,1,0
86571.21,0,0,0,32,0,0,0,0,0
23747.4,0,0,1,12,0,0,0,0,0
61674.24,40,1,0,11,0,0,0,1,1
26590.91,20,1,0,33,0,0,0,1,1
68168.67,0,0,0,6,0,0,0,0,0
17827.13,20,0,0,25,0,0,0,0,0
68296.17,0,0,0,39,0,0,0,0,0
39706.25,0,0,1,29,0,0,0,0,0
70330.92,0,1,0,39,0,0,0,0,1
77101.23,0,0,0,15,0,0,0,1,0
10427.56,0,0,0,39,0,0,0,0,0
50470.06,0,0,1,36,0,0,0,0,1
48272.75,20,0,0,18,1,0,0,0,0
98685.29,0,0,0,30,0,0,0,1,1
99093.85,20,0,0,7,0,0,0,0,1
96956.01,0,1,0,8,0,0,0,0,1
74329.55,40,0,1,26,0,0,0,1,1
25384.11,20,0,0,7,1,0,0,0,0
73860.33,0,1,1,11,0,0,0,0,1
65947.61,0,0,0,40,0,0,0,0,1
6489.94,0,1,0,34,0,0,0,0,0
42555.81,20,0,0,24,1,0,0,0,0
8047.24,40,0,1,7,0,0,0,0,1
77258.38,0,1,0,34,0,1,0,0,1
12736.29,0,1,0,17,0,0,0,0,0
23729.67,20,0,0,40,1,0,0,1,1
36630.96,20,0,0,7,1,0,0,1,0
51785.17,40,1,1,29,0,0,0,0,1
10450.73,0,0,0,31,0,0,0,0,0
40041.99,0,0,1,24,0,0,0,1,0
83410.7,20,0,0,39,0,1,0,0,1
39407.81,0,1,0,7,0,0,0,0,0
10748.4,20,0,0,23,0,0,0,0,0
81508.63,0,0,0,29,0,0,0,0,0
90616.21,0,0,0,39,0,0,0,0,1
4479.73,0,0,0,22,1,1,0,0,0
17205.02,40,0,0,33,0,0,1,0,1
70888.64,0,0,1,6,1,0,0,0,0
29552.64,0,0,0,24,0,0,0,0,0
44748.99,40,0,0,7,0,1,0,1,1
85632.09,20,0,1,21,1,1,0,0,1
48759.25,0,0,0,33,1,0,0,0,0
23177.85,20,0,1,0,0,0,0,0,0
53331.55,0,0,0,35,0,0,0,0,0
63013.68,0,0,0,18,0,0,0,0,1
66843.92,20,0,0,25,0,0,0,1,1
3822.42,20,0,1,30,1,0,0,0,1
26299.6,20,1,0,11,0,0,0,0,1
87657.14,20,1,0,4,0,0,0,0,1
95651.87,0,0,0,23,0,0,0,0,0
20453.61,0,0,0,0,0,1,0,0,0
7978.56,0,0,1,5,0,0,0,0,0
14889.88,0,1,1,16,0,0,0,0,1
22854.55,20,1,0,25,0,0,0,0,0
39087.07,20,0,1,32,0,0,0,0,1
64565.14,20,0,0,31,0,0,0,0,1
70797.76,0,0,0,11,0,0,0,0,0
52292.49,0,0,0,40,0,0,0,0,0
875.72,40,0,0,12,1,0,1,0,1
95717.46,20,0,0,6,0,0,0,0,1
68772.6,0,0,0,32,0,0,0,0,0
11599.78,20,0,0,0,0,0,0,1,0
57151.26,0,0,1,16,0,0,0,0,1
39919.97,20,0,0,20,0,0,0,0,0
77105.61,0,1,1,29,0,0,0,0,1
40804.06,40,0,0,39,0,0,0,1,1
25712.13,20,0,0,6,0,0,1,1,1
40302.56,0,0,1,16,0,1,0,0,1
52231.83,0,1,1,20,0,0,0,0,1
78409.29,0,0,0,32,0,0,0,0,1
14032.35,20,0,0,40,0,0,0,0,0
60308.14,0,0,0,1,1,0,0,0,1
84009.59,0,0,0,1,1,0,0,0,0
67034.11,0,0,1,6,0,0,1,1,1
56131.57,0,1,0,11,0,1,0,0,1
91438.14,20,0,0,34,0,0,1,0,1
23609.8,0,0,0,31,0,0,0,1,0
13639.86,20,0,0,37,0,1,0,1,1
79368.41,0,0,0,32,0,0,0,1,1
44095.91,0,0,0,36,0,1,0,0,0
8216.02,0,0,0,24,0,0,0,1,0
24690.13,20,0,0,34,0,0,0,0,0
53726.2,40,0,0,26,1,0,0,0,1
76264.09,0,0,1,8,0,1,0,0,1
76975.44,0,0,0,20,0,0,0,0,1
56955.38,0,0,0,38,1,1,0,1,1
95272.2,40,0,0,30,1,0,0,0,1
12545.63,40,0,1,15,0,0,1,0,1
82949.57,0,0,0,12,0,0,0,0,0
66297.33,20,0,0,35,0,1,0,0,1
51873.64,0,0,1,39,0,0,0,0,1
46076.86,0,0,0,14,0,0,0,0,0
67170.66,20,0,0,14,1,0,0,0,1
63900.5,0,1,0,7,0,0,1,0,1
64977.73,0,0,1,40,0,0,0,0,1
55123.76,0,0,0,23,0,0,1,0,0
15837.49,20,1,1,27,0,0,0,0,1
65122.66,0,0,0,5,1,0,1,0,1
63945.99,0,0,0,18,0,0,0,0,1
88563.32,40,0,0,26,0,0,0,0,1
21320.3,0,0,0,0,0,0,0,0,0
53533.37,0,0,0,17,0,1,0,0,1
74236.24,0,0,1,6,0,0,0,0,1
89839.47,40,0,0,27,0,0,0,0,1
18242.59,0,0,0,31,0,0,0,0,0
22987.25,20,0,0,34,1,0,0,0,0
64882.62,0,1,0,40,0,0,0,0,1
85904.81,0,0,0,11,0,0,1,0,1
67408.06,0,0,1,3,0,0,0,0,1
37173.94,20,0,0,32,0,0,0,0,1
95843.96,20,0,0,14,0,0,0,0,0
79006.79,40,0,0,17,1,1,0,0,1
53843.67,0,0,0,11,1,0,0,1,1
2773.11,0,0,0,5,0,0,0,0,0
65283.92,40,0,1,37,0,1,0,1,1
10315.0,0,1,0,37,0,0,0,0,0
31346.27,40,0,0,39,0,0,0,0,1
25199.23,20,1,0,28,0,0,0,0,1
43037.69,0,0,1,2,1,0,0,0,0
42006.77,0,0,0,31,0,0,0,0,0
29089.47,0,0,0,21,0,1,0,0,0
64651.72,0,0,0,2,0,0,0,0,0
60394.92,20,0,0,0,0,1,0,0,1
64830.05,40,0,1,2,0,0,0,1,1
43134.89,40,0,1,33,0,0,0,0,1
94197.12,0,0,0,21,0,0,0,1,0
40078.48,0,0,1,13,0,0,0,0,0
48112.69,0,0,1,6,0,0,0,0,0
1559.86,20,1,1,19,0,0,0,0,1
66940.94,0,0,0,6,0,0,0,0,0
87501.2,0,0,0,33,1,0,1,1,1
66852.84,0,0,0,27,0,0,1,0,1
50866.42,20,0,0,0,0,1,0,1,1
69272.53,0,0,0,12,1,0,0,0,0
37582.27,20,0,0,1,0,1,0,1,0
77750.55,20,0,1,21,0,0,0,0,1
9226.59,0,1,0,36,0,0,0,1,0
70636.94,40,1,0,10,0,0,0,0,1
46977.62,0,1,0,4,0,0,0,0,0
41085.83,0,1,0,11,0,0,1,1,1
77273.22,0,0,1,25,0,1,1,1,1
11477.03,40,0,0,29,0,0,0,0,0
82537.88,0,0,0,15,0,0,0,1,0
58952.17,0,0,0,29,0,0,1,0,1
52599.17,0,0,1,33,0,0,0,0,1
19178.19,0,1,0,26,0,0,0,0,0
36600.62,20,0,0,17,0,0,0,0,0
54396.6,0,1,0,16,1,0,0,0,1
82775.37,0,0,0,33,0,1,0,0,1
2149.23,0,0,0,39,0,0,1,0,0
69204.37,20,0,1,29,0,1,0,0,1
29715.36,0,0,0,28,0,0,0,0,0
33580.8,20,0,0,18,0,0,0,0,1
6455.45,0,0,0,31,0,1,0,0,0
40603.53,0,0,0,25,0,0,0,0,0
41759.33,0,0,1,34,0,0,0,0,0
13471.89,0,1,0,14,0,0,0,1,0
10208.79,20,0,0,14,0,0,0,0,0
34818.35,40,0,0,18,0,0,0,0,1
63278.64,20,0,0,31,0,0,0,0,1
52662.11,0,1,0,38,0,0,1,1,1
47709.94,0,0,0,17,1,0,0,0,0
10020.87,0,1,0,12,0,0,0,0,0
27927.43,0,0,0,8,0,0,0,0,0
26065.51,40,0,1,8,1,0,0,0,1
49225.4,0,0,0,7,0,0,1,0,0
15073.66,0,0,0,16,0,0,0,0,0
86862.25,0,0,0,19,1,0,0,0,1
10359.41,0,0,0,26,1,0,0,0,0
51743.12,0,0,0,0,0,0,0,0,0
14169.2,0,0,0,33,0,1,0,0,0
95354.23,0,0,0,17,0,0,1,1,1
98820.39,0,1,0,22,1,1,0,0,1
57375.25,0,0,0,28,0,0,0,0,1
69906.41,0,0,0,34,0,1,0,0,1
33699.5,0,0,0,38,1,0,0,0,0
37855.1,0,0,0,2,0,0,0,0,0
25336.7,0,0,1,29,0,0,0,0,0
72890.07,0,0,0,38,1,0,0,0,1
39528.67,0,0,1,37,1,0,0,0,1
20956.38,20,1,0,8,0,1,0,0,0
68547.19,20,0,0,40,0,1,0,0,1
48365.2,0,1,0,29,0,0,0,0,1
56125.58,0,0,1,18,0,1,1,0,1
55605.56,0,0,0,33,0,0,0,0,0
69590.94,20,0,1,36,0,0,0,1,1
69913.24,0,0,0,4,0,0,0,0,0
90883.77,40,0,1,5,0,0,0,0,1
43776.52,0,0,0,26,1,1,0,0,0
74757.31,0,0,0,18,0,0,0,0,0
64635.08,0,1,0,14,0,0,0,0,1
82347.66,40,0,0,33,0,0,0,0,1
46515.13,0,0,0,10,0,0,0,0,0
9482.98,40,0,0,40,1,0,0,1,1
72506.96,40,0,0,8,0,0,0,0,0
99071.27,0,0,0,36,0,0,1,0,1
96868.4,20,0,0,24,0,0,0,0,1
73874.9,0,0,0,12,1,0,0,0,0
13557.42,0,0,0,26,0,0,0,0,0
87149.56,20,0,0,40,0,0,0,1,1
62370.16,20,0,0,31,1,0,0,0,1
66649.21,0,0,0,18,0,0,0,1,1
8495.85,0,0,0,25,0,0,0,1,0
93105.09,0,0,1,10,1,0,0,1,1
79122.11,0,0,0,29,0,0,0,0,0
31254.7,20,0,0,7,1,0,0,1,0
2859.33,0,1,0,14,0,0,0,0,0
23375.5,0,0,0,32,0,0,1,1,0
67894.53,20,1,0,31,0,0,0,1,1
89524.17,40,0,1,21,0,0,0,1,1
21592.56,0,0,0,17,0,0,0,1,0
12447.24,0,0,0,3,0,0,0,0,0
85636.05,0,0,0,33,1,0,0,0,1
15970.5,0,0,0,36,1,0,0,0,0
37418.6,20,0,1,25,0,0,0,0,1
24154.17,0,0,0,20,0,0,0,0,0
8339.71,20,0,1,10,0,0,0,0,1
1464.89,40,1,0,1,0,0,0,0,0
54034.92,20,0,0,18,0,0,0,0,1
60371.28,20,0,0,18,1,0,0,0,1
44830.48,0,0,0,17,0,0,0,0,0
10309.8,0,0,1,35,0,0,0,1,1
31501.97,0,0,0,21,0,0,0,0,0
91024.71,20,0,0,23,0,0,0,0,1
36399.57,0,0,0,0,0,0,0,0,0
7426.7,0,0,0,15,0,0,0,0,0
34789.75,0,1,1,16,0,0,0,0,1
51736.75,0,0,0,38,1,0,0,0,1
73721.89,0,0,0,7,0,0,0,0,0
43446.36,0,0,0,9,0,1,0,1,1
77460.64,0,0,0,13,1,0,0,0,0
83460.45,20,0,0,8,0,0,0,0,0
24101.68,20,0,0,31,0,0,0,0,0
7370.49,20,0,1,25,0,1,0,0,1
14691.18,20,0,0,9,0,0,0,0,0
84552.42,0,0,1,35,1,1,0,1,1
21639.76,0,0,0,30,1,0,0,0,0
95130.29,20,0,0,19,0,0,0,0,1
79348.61,0,0,0,33,0,1,0,0,1
39240.91,0,0,1,40,0,0,0,0,1
81098.64,0,0,1,31,1,1,1,0,1
67353.22,0,0,0,26,0,0,0,0,1
4137.44,0,0,0,8,0,0,0,0,0
92694.65,0,0,0,37,0,0,0,1,1
52929.59,0,0,0,12,0,0,0,0,0
29348.28,0,0,1,5,0,0,0,0,0
6050.39,0,0,0,30,0,0,1,0,0
56797.3,0,0,0,6,0,1,0,1,0
73189.5,20,0,0,12,0,0,0,0,0
43274.05,20,0,0,21,1,0,0,0,1
3248.71,40,1,0,23,0,0,0,0,1
58758.09,0,0,0,39,1,0,0,1,1
5685.91,0,1,1,35,0,0,1,0,1
18587.76,20,0,0,10,0,0,0,1,0
71523.17,0,0,1,2,0,1,0,0,1
46177.99,0,0,1,20,0,0,0,0,1
40603.16,40,0,0,10,0,1,0,0,1
3552.58,20,1,0,23,0,0,0,0,1
12611.99,40,0,0,35,1,0,0,0,1
27315.77,40,0,0,3,0,0,0,0,0
70922.8,0,0,0,29,0,0,0,0,0
77143.52,0,1,0,37,1,0,0,0,1
94666.29,0,0,1,2,0,0,0,1,0
8545.88,20,0,1,19,1,0,0,1,1
26936.52,0,0,0,0,1,1,0,1,0
23938.57,40,0,0,36,0,0,0,0,1
55108.14,20,0,0,2,0,0,0,0,0
49440.79,20,0,0,32,0,0,0,0,1
1630.68,20,0,0,18,0,0,0,0,0
88606.85,0,0,0,19,0,0,0,1,0
76893.49,0,0,0,17,0,0,0,0,0
90981.63,20,0,0,23,1,0,0,1,1
40757.2,0,0,0,37,0,0,0,0,0
88566.43,0,0,0,5,0,0,0,1,0
30547.22,0,0,0,31,0,1,0,0,1
17062.06,0,0,0,8,0,0,0,1,0
98166.32,0,0,0,3,0,0,0,0,0
32712.09,20,0,0,12,0,0,1,0,1
635.48,0,0,0,2,0,0,1,0,0
99251.02,0,0,0,13,1,0,0,0,0
6638.18,40,1,0,9,1,0,0,0,1
3260.81,0,0,0,35,1,1,1,1,1
73285.02,0,0,0,3,1,0,0,1,1
28618.01,40,0,0,32,0,1,0,0,1
92889.73,20,0,0,36,1,0,1,0,1
91815.21,20,1,0,21,1,0,0,0,1
9700.45,0,0,0,14,0,0,1,0,0
53987.61,0,0,0,22,0,0,1,1,1
69667.0,0,0,0,39,0,0,0,1,1
27615.31,20,0,0,34,0,0,0,0,1
71015.4,0,0,0,36,0,0,0,0,0
59613.62,20,0,0,13,0,0,1,0,1
86849.46,0,0,0,21,0,0,1,0,0
40934.85,20,0,0,14,0,0,0,1,0
49257.55,0,1,1,40,0,0,1,0,1
35343.41,0,0,0,28,0,0,1,0,0
48460.57,0,0,0,39,0,0,0,0,1
26773.76,0,0,1,5,0,0,1,0,0
63733.84,0,0,0,36,0,0,0,0,1
49805.45,0,0,1,15,0,0,0,0,0
44504.56,0,0,0,11,0,0,0,0,0
72615.99,0,0,0,4,0,1,0,0,1
98325.07,0,0,0,3,0,0,0,0,0
80202.89,20,0,0,12,0,0,0,0,0
90959.86,20,0,0,5,0,0,0,0,1
46427.69,40,0,0,19,1,1,0,1,1
9866.09,0,0,0,0,0,0,0,1,0
91225.74,0,0,0,37,0,1,0,0,1
51837.87,20,0,0,5,0,0,0,0,0
69839.63,0,0,0,26,0,0,0,0,0
50315.6,0,0,0,4,0,0,0,0,0
15336.6,20,1,0,18,0,0,0,1,0
27635.14,0,1,0,20,1,0,0,0,0
29502.04,0,0,0,39,1,0,0,0,0
27205.99,0,0,0,16,0,0,0,0,0
69194.4,0,0,0,22,0,0,0,0,1
4093.71,0,0,0,9,0,0,1,0,0
43009.93,20,0,1,20,0,0,0,0,0
49667.72,20,1,0,10,1,0,0,0,1
63270.33,20,0,0,0,0,0,0,1,0
62902.26,0,0,0,31,0,0,0,1,0
58505.63,20,0,0,1,1,0,0,1,1
42987.32,20,0,0,38,1,1,0,0,1
66156.03,0,0,0,2,0,0,1,0,0
86442.76,0,0,1,9,0,0,0,0,1
46642.15,0,0,1,19,1,0,0,1,1
53329.41,0,0,0,36,0,0,0,0,1
49026.76,0,0,0,5,0,1,0,1,0
74222.65,20,0,0,35,0,1,0,0,1
85119.13,20,0,1,17,1,0,0,1,1
87374.94,20,0,0,34,0,0,0,0,1
4787.23,0,0,0,34,0,1,0,0,0
69167.0,0,0,0,10,1,1,1,0,1
77208.05,0,0,1,4,1,0,0,0,1
30332.61,0,0,0,15,0,0,0,0,0
4084.61,0,0,0,10,1,0,0,0,0
94504.98,20,0,0,2,0,0,0,1,0
49433.06,0,0,0,18,0,0,1,0,1
8718.38,40,0,0,34,0,0,0,0,1
23846.84,0,0,0,36,0,1,0,1,1
52706.68,0,1,0,17,0,0,0,0,1
4441.18,0,0,0,15,0,0,0,0,0
48986.13,20,0,1,31,0,0,0,1,1
63678.12,0,1,0,31,0,1,0,0,1
36472.95,0,0,0,4,0,0,0,0,0
7114.73,20,1,1,3,0,0,1,0,1
81796.86,0,0,0,34,0,0,0,0,1
14694.02,0,0,0,14,0,1,0,0,0
22142.76,20,0,0,26,0,1,1,1,1
50226.76,0,0,0,24,1,0,0,0,1
24202.31,0,0,1,4,1,0,0,0,0
57820.47,20,0,0,40,0,0,0,0,1
15665.43,20,0,0,15,1,0,0,0,1
67535.49,40,0,0,30,1,1,0,0,1
89146.64,0,0,0,5,1,0,0,0,0
20322.01,40,0,0,10,0,0,0,0,0
65906.06,0,0,0,26,0,0,1,1,1
1092.45,40,0,0,14,0,0,0,0,0
48217.15,0,0,0,20,0,0,0,0,0
44898.65,20,0,0,0,0,1,1,1,1
19893.42,20,0,0,14,0,0,0,0,0
78261.29,0,0,0,39,1,0,0,0,1
77830.61,0,0,0,14,0,1,0,0,1
18899.84,0,1,0,40,0,0,0,0,0
38701.09,20,0,0,22,0,0,0,1,0
93048.8,0,1,0,37,0,0,0,0,1
98714.65,0,0,0,31,1,0,0,0,1
40482.89,0,0,0,20,0,0,0,0,0
42950.77,0,0,1,12,0,0,1,0,0
92220.88,40,1,0,28,0,0,0,0,1
73777.26,40,0,0,2,0,0,0,1,1
90088.12,0,0,0,33,0,0,0,1,1
14744.81,0,0,0,32,0,0,0,0,0
63695.48,0,0,0,16,0,0,0,1,0
2628.42,0,0,0,0,0,0,0,0,0
81267.57,20,0,0,17,0,1,0,0,1
2378.49,0,0,0,16,0,0,0,1,0
64749.33,0,1,1,3,1,0,0,0,1
91287.82,20,0,0,27,0,0,0,0,0
10283.77,0,0,0,4,0,0,0,0,0
4169.94,0,0,0,26,0,0,0,0,0
52520.41,0,0,0,33,0,0,0,0,1
94212.54,0,0,0,8,0,1,0,1,1
32977.62,0,0,0,33,0,0,1,0,0
28818.98,0,1,0,20,0,0,0,0,1
49958.47,20,0,0,11,0,1,0,0,0
93738.22,0,0,0,32,0,0,0,0,1
98813.38,20,1,0,38,0,0,0,0,1
49248.38,20,0,0,5,0,0,0,0,0
3966.97,0,0,1,23,0,1,0,0,1
60211.57,20,0,0,24,0,1,0,0,1
77000.43,0,0,1,2,0,0,0,0,0
33661.28,0,1,0,25,0,0,0,1,1
93273.03,0,0,1,5,0,1,0,0,1
55981.91,0,0,0,22,0,1,1,0,1
83986.91,20,0,1,11,0,0,0,0,1
86217.81,20,0,0,18,0,0,0,1,0
90188.32,0,0,0,21,0,0,0,0,1
96798.37,40,0,1,17,0,0,0,0,1
14231.08,20,0,0,1,0,0,0,0,0
71434.39,0,0,0,21,0,0,0,0,0
81316.62,0,0,0,2,0,0,0,0,0
58952.01,0,0,0,24,0,0,0,0,1
29360.52,0,1,0,17,0,0,0,0,0
78413.99,0,1,0,16,0,0,1,0,1
64064.68,20,1,1,6,0,1,0,1,1
36344.57,0,0,0,17,0,0,0,0,0
6605.52,20,0,0,33,0,0,0,0,1
94861.93,20,0,1,1,0,1,0,0,1
7432.11,20,0,0,14,0,0,0,1,0
60846.32,0,0,0,33,0,0,0,1,1
73845.24,0,0,0,29,0,0,0,0,0
69971.21,0,0,0,11,0,1,0,0,1
18031.07,20,0,0,2,0,0,0,0,0
78802.24,0,1,0,27,0,0,0,0,1
91949.61,0,0,0,30,0,0,0,1,1
86149.97,0,0,0,40,0,0,0,1,0
46266.55,20,0,1,39,1,1,1,0,1
40590.47,0,0,0,28,1,1,0,0,0
85195.62,0,1,0,40,0,0,0,0,1
88562.44,40,1,1,11,0,0,0,0,1
4651.49,0,0,0,13,0,0,0,1,0
35451.21,0,0,0,22,0,0,0,0,0
94801.35,40,1,0,33,0,0,0,0,1
79482.29,20,1,1,12,0,0,0,0,1
13913.75,0,0,0,6,0,0,0,0,0
70020.1,0,0,0,16,1,1,0,1,1
86705.17,40,0,0,14,0,0,0,0,1
476.56,40,0,0,38,0,1,0,0,1
68581.38,20,0,1,7,0,0,0,1,1
97033.79,0,0,0,7,0,0,0,0,0
79099.34,0,0,0,25,0,1,1,0,1
84469.45,0,0,0,32,0,0,0,0,0
6451.91,0,0,1,27,0,0,0,1,0
49103.96,0,0,0,39,0,1,0,1,0
13987.2,0,1,0,37,0,0,0,1,0
89373.82,40,0,0,22,1,0,0,0,1
89213.02,0,0,1,31,1,0,0,0,1
77642.69,0,0,0,39,1,0,0,0,1
99934.57,20,0,1,21,1,0,0,1,1
13149.79,0,0,1,12,0,0,0,0,0
99961.68,0,0,1,33,0,0,0,1,1
95638.56,0,0,0,0,0,0,0,0,0
93104.89,0,0,0,18,0,0,0,0,0
69586.23,0,0,0,17,0,0,0,0,1
79072.86,0,0,0,25,0,0,0,0,1
45537.54,0,0,1,23,0,0,0,1,0
28691.36,0,1,1,2,1,1,0,0,0
30383.44,20,0,0,6,0,0,0,0,0
359.64,0,0,1,38,0,0,0,0,0
67641.96,0,0,0,6,1,1,0,0,1
54870.4,40,0,1,7,0,1,0,0,1
34600.6,0,0,1,7,0,0,1,0,0
4274.19,0,0,0,15,0,0,0,1,0
85508.66,0,0,0,31,1,0,0,0,1
77974.01,0,0,0,12,0,1,0,0,0
13993.57,0,0,0,11,0,0,0,0,0
54486.51,20,1,1,4,0,0,0,0,1
7923.66,0,0,1,20,0,1,0,0,1
90391.61,40,1,0,37,0,0,0,0,1
9393.06,20,0,0,29,0,1,0,0,1
5846.61,40,0,0,17,0,1,0,1,1
52205.0,20,0,0,9,1,0,0,0,1
39414.74,0,0,0,13,0,0,0,0,0
75401.79,20,0,0,9,1,0,0,0,1
56698.87,20,0,0,32,0,0,0,1,1
4457.83,0,0,0,30,0,0,0,0,0
87575.29,0,1,0,8,0,0,0,1,1
40688.88,20,0,0,33,0,0,0,0,0
93470.29,20,0,0,35,0,1,0,0,1
83876.87,0,1,0,30,0,0,0,0,1
57217.32,20,1,0,27,0,1,0,1,1
47980.04,20,0,1,18,0,0,0,1,1
33077.28,20,0,0,15,0,0,1,0,1
